47.81400000000001,48.22500000000001,['PAUSE_p_h']
50.99900000000001,53.672,['PAUSE_p_h']
54.149,55.364000000000004,['PAUSE_p_h']
171.21200000000002,171.639,['PAUSE_p_h']
175.70200000000003,176.00800000000004,['PAUSE_p_h']
177.472,178.132,['PAUSE_p_h']
180.103,180.708,['PAUSE_p_h']
184.62500000000003,185.18900000000002,['PAUSE_p_h']
187.079,187.856,['PAUSE_p_h']
207.45800000000003,208.15400000000002,['PAUSE_p_h']
322.443,322.91499999999996,['PAUSE_p_h']
324.678,325.079,['PAUSE_p_h']
356.056,356.666,['PAUSE_p_h']
357.601,358.012,['PAUSE_p_h']
