76.754,78.816,['SILENCE_r']
81.626,82.26,['SILENCE_r']
83.131,83.501,['SILENCE_r']
87.11800000000001,87.54700000000001,['SILENCE_r']
89.03800000000001,90.24300000000001,['SILENCE_r']
92.646,93.286,['SILENCE_r']
97.11500000000001,98.59500000000001,['SILENCE_r']
100.999,101.80199999999999,['SILENCE_r']
102.706,103.935,['SILENCE_r']
104.819,105.296,['SILENCE_r']
108.697,109.554,['SILENCE_r']
110.875,111.759,['SILENCE_r']
114.493,115.05699999999999,['SILENCE_r']
115.89500000000001,117.43900000000002,['SILENCE_r']
119.678,120.905,['SILENCE_r']
121.88999999999999,123.963,['SILENCE_r']
124.751,126.488,['SILENCE_r']
127.33699999999999,127.708,['SILENCE_r']
128.739,130.207,['SILENCE_r']
130.995,132.809,['SILENCE_r']
233.38899999999998,233.71399999999997,['SILENCE_r']
237.465,237.786,['SILENCE_r']
247.66699999999997,248.938,['SILENCE_r']
251.63,252.64600000000002,['SILENCE_r']
254.88599999999997,255.30699999999996,['SILENCE_r']
257.566,257.859,['SILENCE_r']
260.775,261.517,['SILENCE_r']
265.572,266.084,['SILENCE_r']
275.29699999999997,276.597,['SILENCE_r']
280.935,281.266,['SILENCE_r']
284.065,285.686,['SILENCE_r']
382.571,383.13500000000005,['SILENCE_r']
384.74600000000004,385.208,['SILENCE_r']
386.27000000000004,387.06800000000004,['SILENCE_r']
390.39500000000004,390.95900000000006,['SILENCE_r']
392.55,393.688,['SILENCE_r']
394.196,395.34700000000004,['SILENCE_r']
395.999,397.28000000000003,['SILENCE_r']
399.70300000000003,400.47,['SILENCE_r']
403.76800000000003,406.389,['SILENCE_r']
408.82800000000003,409.91,['SILENCE_r']
411.99300000000005,412.34900000000005,['SILENCE_r']
414.51800000000003,415.093,['SILENCE_r']
417.18100000000004,417.61800000000005,['SILENCE_r']
419.538,419.975,['SILENCE_r']
421.75300000000004,422.081,['SILENCE_r']
425.10600000000005,425.90900000000005,['SILENCE_r']
427.66700000000003,429.273,['SILENCE_r']
432.62600000000003,433.129,['SILENCE_r']
435.288,436.462,['SILENCE_r']
437.99100000000004,438.61100000000005,['SILENCE_r']
